url,status_code,title,h1,meta_description,referrer,canonical_url,depth
https://konohoken.com/medical/51f/,200,51歳女性の医療保険おすすめ人気ランキング・比較,51歳女性医療保険おすすめ人気ランキング2025年6月版,51歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/51f/,2
https://konohoken.com/medical/51m/,200,51歳男性の医療保険おすすめ人気ランキング・比較,51歳男性医療保険おすすめ人気ランキング2025年6月版,51歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/51m/,2
https://konohoken.com/medical/52f/,200,52歳女性の医療保険おすすめ人気ランキング・比較,52歳女性医療保険おすすめ人気ランキング2025年6月版,52歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/52f/,2
https://konohoken.com/medical/52m/,200,52歳男性の医療保険おすすめ人気ランキング・比較,52歳男性医療保険おすすめ人気ランキング2025年6月版,52歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/52m/,2
https://konohoken.com/medical/53f/,200,53歳女性の医療保険おすすめ人気ランキング・比較,53歳女性医療保険おすすめ人気ランキング2025年6月版,53歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/53f/,2
https://konohoken.com/medical/53m/,200,53歳男性の医療保険おすすめ人気ランキング・比較,53歳男性医療保険おすすめ人気ランキング2025年6月版,53歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/53m/,2
https://konohoken.com/medical/54f/,200,54歳女性の医療保険おすすめ人気ランキング・比較,54歳女性医療保険おすすめ人気ランキング2025年6月版,54歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/54f/,2
https://konohoken.com/medical/54m/,200,54歳男性の医療保険おすすめ人気ランキング・比較,54歳男性医療保険おすすめ人気ランキング2025年6月版,54歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/54m/,2
https://konohoken.com/medical/55f/,200,55歳女性の医療保険おすすめ人気ランキング・比較,55歳女性医療保険おすすめ人気ランキング2025年6月版,55歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/55f/,2
https://konohoken.com/medical/55m/,200,55歳男性の医療保険おすすめ人気ランキング・比較,55歳男性医療保険おすすめ人気ランキング2025年6月版,55歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/55m/,2
https://konohoken.com/medical/56f/,200,56歳女性の医療保険おすすめ人気ランキング・比較,56歳女性医療保険おすすめ人気ランキング2025年6月版,56歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/56f/,2
https://konohoken.com/medical/56m/,200,56歳男性の医療保険おすすめ人気ランキング・比較,56歳男性医療保険おすすめ人気ランキング2025年6月版,56歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/56m/,2
https://konohoken.com/medical/57f/,200,57歳女性の医療保険おすすめ人気ランキング・比較,57歳女性医療保険おすすめ人気ランキング2025年6月版,57歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/57f/,2
https://konohoken.com/medical/57m/,200,57歳男性の医療保険おすすめ人気ランキング・比較,57歳男性医療保険おすすめ人気ランキング2025年6月版,57歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/57m/,2
https://konohoken.com/medical/58f/,200,58歳女性の医療保険おすすめ人気ランキング・比較,58歳女性医療保険おすすめ人気ランキング2025年6月版,58歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/58f/,2
https://konohoken.com/medical/58m/,200,58歳男性の医療保険おすすめ人気ランキング・比較,58歳男性医療保険おすすめ人気ランキング2025年6月版,58歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/58m/,2
https://konohoken.com/medical/59f/,200,59歳女性の医療保険おすすめ人気ランキング・比較,59歳女性医療保険おすすめ人気ランキング2025年6月版,59歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/59f/,2
https://konohoken.com/medical/59m/,200,59歳男性の医療保険おすすめ人気ランキング・比較,59歳男性医療保険おすすめ人気ランキング2025年6月版,59歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/59m/,2
https://konohoken.com/medical/60f/,200,60代（60歳）女性の医療保険おすすめ人気ランキング・比較,60代（60歳）女性医療保険おすすめ人気ランキング2025年6月版,60代（60歳）女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/60f/,2
https://konohoken.com/medical/60m/,200,60代（60歳）男性の医療保険おすすめ人気ランキング・比較,60代（60歳）男性医療保険おすすめ人気ランキング2025年6月版,60代（60歳）男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/60m/,2
https://konohoken.com/medical/61f/,200,61歳女性の医療保険おすすめ人気ランキング・比較,61歳女性医療保険おすすめ人気ランキング2025年6月版,61歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/61f/,2
https://konohoken.com/medical/61m/,200,61歳男性の医療保険おすすめ人気ランキング・比較,61歳男性医療保険おすすめ人気ランキング2025年6月版,61歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/61m/,2
https://konohoken.com/medical/62f/,200,62歳女性の医療保険おすすめ人気ランキング・比較,62歳女性医療保険おすすめ人気ランキング2025年6月版,62歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/62f/,2
https://konohoken.com/medical/62m/,200,62歳男性の医療保険おすすめ人気ランキング・比較,62歳男性医療保険おすすめ人気ランキング2025年6月版,62歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/62m/,2
https://konohoken.com/medical/63f/,200,63歳女性の医療保険おすすめ人気ランキング・比較,63歳女性医療保険おすすめ人気ランキング2025年6月版,63歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/63f/,2
https://konohoken.com/medical/63m/,200,63歳男性の医療保険おすすめ人気ランキング・比較,63歳男性医療保険おすすめ人気ランキング2025年6月版,63歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/63m/,2
https://konohoken.com/medical/64f/,200,64歳女性の医療保険おすすめ人気ランキング・比較,64歳女性医療保険おすすめ人気ランキング2025年6月版,64歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/64f/,2
https://konohoken.com/medical/64m/,200,64歳男性の医療保険おすすめ人気ランキング・比較,64歳男性医療保険おすすめ人気ランキング2025年6月版,64歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/64m/,2
https://konohoken.com/medical/65f/,200,65歳女性の医療保険おすすめ人気ランキング・比較,65歳女性医療保険おすすめ人気ランキング2025年6月版,65歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/65f/,2
https://konohoken.com/medical/65m/,200,65歳男性の医療保険おすすめ人気ランキング・比較,65歳男性医療保険おすすめ人気ランキング2025年6月版,65歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/65m/,2
https://konohoken.com/medical/66f/,200,66歳女性の医療保険おすすめ人気ランキング・比較,66歳女性医療保険おすすめ人気ランキング2025年6月版,66歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/66f/,2
https://konohoken.com/medical/66m/,200,66歳男性の医療保険おすすめ人気ランキング・比較,66歳男性医療保険おすすめ人気ランキング2025年6月版,66歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/66m/,2
https://konohoken.com/medical/67f/,200,67歳女性の医療保険おすすめ人気ランキング・比較,67歳女性医療保険おすすめ人気ランキング2025年6月版,67歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/67f/,2
https://konohoken.com/medical/67m/,200,67歳男性の医療保険おすすめ人気ランキング・比較,67歳男性医療保険おすすめ人気ランキング2025年6月版,67歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/67m/,2
https://konohoken.com/medical/68f/,200,68歳女性の医療保険おすすめ人気ランキング・比較,68歳女性医療保険おすすめ人気ランキング2025年6月版,68歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/68f/,2
https://konohoken.com/medical/68m/,200,68歳男性の医療保険おすすめ人気ランキング・比較,68歳男性医療保険おすすめ人気ランキング2025年6月版,68歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/68m/,2
https://konohoken.com/medical/69f/,200,69歳女性の医療保険おすすめ人気ランキング・比較,69歳女性医療保険おすすめ人気ランキング2025年6月版,69歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/69f/,2
https://konohoken.com/medical/69m/,200,69歳男性の医療保険おすすめ人気ランキング・比較,69歳男性医療保険おすすめ人気ランキング2025年6月版,69歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/69m/,2
https://konohoken.com/medical/70f/,200,70代（70歳）女性の医療保険おすすめ人気ランキング・比較,70代（70歳）女性医療保険おすすめ人気ランキング2025年6月版,70代（70歳）女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/70f/,2
https://konohoken.com/medical/70m/,200,70代（70歳）男性の医療保険おすすめ人気ランキング・比較,70代（70歳）男性医療保険おすすめ人気ランキング2025年6月版,70代（70歳）男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/70m/,2
https://konohoken.com/medical/71f/,200,71歳女性の医療保険おすすめ人気ランキング・比較,71歳女性医療保険おすすめ人気ランキング2025年6月版,71歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/71f/,2
https://konohoken.com/medical/71m/,200,71歳男性の医療保険おすすめ人気ランキング・比較,71歳男性医療保険おすすめ人気ランキング2025年6月版,71歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/71m/,2
https://konohoken.com/medical/72f/,200,72歳女性の医療保険おすすめ人気ランキング・比較,72歳女性医療保険おすすめ人気ランキング2025年6月版,72歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/72f/,2
https://konohoken.com/medical/72m/,200,72歳男性の医療保険おすすめ人気ランキング・比較,72歳男性医療保険おすすめ人気ランキング2025年6月版,72歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/72m/,2
https://konohoken.com/medical/73f/,200,73歳女性の医療保険おすすめ人気ランキング・比較,73歳女性医療保険おすすめ人気ランキング2025年6月版,73歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/73f/,2
https://konohoken.com/medical/73m/,200,73歳男性の医療保険おすすめ人気ランキング・比較,73歳男性医療保険おすすめ人気ランキング2025年6月版,73歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/73m/,2
https://konohoken.com/medical/74f/,200,74歳女性の医療保険おすすめ人気ランキング・比較,74歳女性医療保険おすすめ人気ランキング2025年6月版,74歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/74f/,2
https://konohoken.com/medical/74m/,200,74歳男性の医療保険おすすめ人気ランキング・比較,74歳男性医療保険おすすめ人気ランキング2025年6月版,74歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/74m/,2
https://konohoken.com/medical/75f/,200,75歳女性の医療保険おすすめ人気ランキング・比較,75歳女性医療保険おすすめ人気ランキング2025年6月版,75歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/75f/,2
https://konohoken.com/medical/75m/,200,75歳男性の医療保険おすすめ人気ランキング・比較,75歳男性医療保険おすすめ人気ランキング2025年6月版,75歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/75m/,2
https://konohoken.com/medical/76f/,200,76歳女性の医療保険おすすめ人気ランキング・比較,76歳女性医療保険おすすめ人気ランキング2025年6月版,76歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/76f/,2
https://konohoken.com/medical/76m/,200,76歳男性の医療保険おすすめ人気ランキング・比較,76歳男性医療保険おすすめ人気ランキング2025年6月版,76歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/76m/,2
https://konohoken.com/medical/77f/,200,77歳女性の医療保険おすすめ人気ランキング・比較,77歳女性医療保険おすすめ人気ランキング2025年6月版,77歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/77f/,2
https://konohoken.com/medical/77m/,200,77歳男性の医療保険おすすめ人気ランキング・比較,77歳男性医療保険おすすめ人気ランキング2025年6月版,77歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/77m/,2
https://konohoken.com/medical/78f/,200,78歳女性の医療保険おすすめ人気ランキング・比較,78歳女性医療保険おすすめ人気ランキング2025年6月版,78歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/78f/,2
https://konohoken.com/medical/78m/,200,78歳男性の医療保険おすすめ人気ランキング・比較,78歳男性医療保険おすすめ人気ランキング2025年6月版,78歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/78m/,2
https://konohoken.com/medical/79f/,200,79歳女性の医療保険おすすめ人気ランキング・比較,79歳女性医療保険おすすめ人気ランキング2025年6月版,79歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/79f/,2
https://konohoken.com/medical/79m/,200,79歳男性の医療保険おすすめ人気ランキング・比較,79歳男性医療保険おすすめ人気ランキング2025年6月版,79歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/79m/,2
https://konohoken.com/medical/80f/,200,80代（80歳）女性の医療保険おすすめ人気ランキング・比較,80代（80歳）女性医療保険おすすめ人気ランキング2025年6月版,80代（80歳）女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/80f/,2
https://konohoken.com/medical/80m/,200,80代（80歳）男性の医療保険おすすめ人気ランキング・比較,80代（80歳）男性医療保険おすすめ人気ランキング2025年6月版,80代（80歳）男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/80m/,2
https://konohoken.com/medical/81f/,200,81歳女性の医療保険おすすめ人気ランキング・比較,81歳女性医療保険おすすめ人気ランキング2025年6月版,81歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/81f/,2
https://konohoken.com/medical/81m/,200,81歳男性の医療保険おすすめ人気ランキング・比較,81歳男性医療保険おすすめ人気ランキング2025年6月版,81歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/81m/,2
https://konohoken.com/medical/82f/,200,82歳女性の医療保険おすすめ人気ランキング・比較,82歳女性医療保険おすすめ人気ランキング2025年6月版,82歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/82f/,2
https://konohoken.com/medical/82m/,200,82歳男性の医療保険おすすめ人気ランキング・比較,82歳男性医療保険おすすめ人気ランキング2025年6月版,82歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/82m/,2
https://konohoken.com/medical/83f/,200,83歳女性の医療保険おすすめ人気ランキング・比較,83歳女性医療保険おすすめ人気ランキング2025年6月版,83歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/83f/,2
https://konohoken.com/medical/83m/,200,83歳男性の医療保険おすすめ人気ランキング・比較,83歳男性医療保険おすすめ人気ランキング2025年6月版,83歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/83m/,2
https://konohoken.com/medical/84f/,200,84歳女性の医療保険おすすめ人気ランキング・比較,84歳女性医療保険おすすめ人気ランキング2025年6月版,84歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/84f/,2
https://konohoken.com/medical/84m/,200,84歳男性の医療保険おすすめ人気ランキング・比較,84歳男性医療保険おすすめ人気ランキング2025年6月版,84歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/84m/,2
https://konohoken.com/medical/85f/,200,85歳女性の医療保険おすすめ人気ランキング・比較,85歳女性医療保険おすすめ人気ランキング2025年6月版,85歳女性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/85f/,2
https://konohoken.com/medical/85m/,200,85歳男性の医療保険おすすめ人気ランキング・比較,85歳男性医療保険おすすめ人気ランキング2025年6月版,85歳男性におすすめの医療保険を人気ランキング順で発表！気になる商品を比較できる機能や、医療保険についての基礎知識で保険選びをサポートします。,https://konohoken.com/medical/,https://konohoken.com/medical/85m/,2
https://konohoken.com/medical/aeon_allianz/aeon_allianz_medical_1/,200,イオン・アリアンツ生命 元気パスポートの見積もり・シミュレーション・評判・口コミ,元気パスポート,イオン・アリアンツ生命の医療保険「元気パスポート」の商品概要ページです。“ニーズに合った医療保障を確保”しながら“健康増進を楽しむ”新しいタイプの医療保険です！（掲載プランは、3大疾病入院支払日数無制限特則、先進医療特約のみ）,https://konohoken.com/medical/compare/,https://konohoken.com/medical/aeon_allianz/aeon_allianz_medical_1/,2
https://konohoken.com/medical/aeon_allianz/aeon_allianz_medical_1/review/,200,イオン・アリアンツ生命 元気パスポートの口コミ一覧,イオン・アリアンツ生命元気パスポートの口コミ一覧,イオン・アリアンツ生命の医療保険「元気パスポート」の口コミ・評判一覧ページです。“ニーズに合った医療保障を確保”しながら“健康増進を楽しむ”新しいタイプの医療保険です！（掲載プランは、3大疾病入院支払日数無制限特則、先進医療特約のみ）,https://konohoken.com/medical/aeon_allianz/aeon_allianz_medical_1/,https://konohoken.com/medical/aeon_allianz/aeon_allianz_medical_1/review/,3
https://konohoken.com/medical/aflac/aflac_medical_4/,200,アフラック 新しい形の医療保険 REASONの見積もり・シミュレーション・評判・口コミ,新しい形の医療保険 REASON,アフラックの医療保険「新しい形の医療保険 REASON」の商品概要ページです。「REASON」は、治療に応じた給付金を月額でお支払いすることで、高額療養費制度を前提とした毎月の自己負担額に対して、合理的に備えることができます。,https://konohoken.com/medical/compare/,https://konohoken.com/medical/aflac/aflac_medical_4/,2
https://konohoken.com/medical/article/,200,医療保険のコラム一覧,医療保険のコラム一覧,医療保険をテーマにしたコラムの一覧です。『医療保険とは？』『医療保険と公的医療保険の違いは？』『医療保険は必要？』などから基礎知識の解説など、役立つトピックスを掲載しています。,https://konohoken.com/,https://konohoken.com/medical/article/,1
https://konohoken.com/medical/article/11117/,200,コロナ感染で自宅療養に！医療保険の対象になる？検査できない時はどうすればいい？,コロナ感染で自宅療養に！医療保険の対象になる？検査できない時はどうすればいい？,新型コロナに感染した場合、検査等の医療費の公的医療保険（健康保険）の自己負担分は全額公費負担（無料）になります。そのため、現時点では出費はかさまないと言えますが、仕事に出られない期間が出てしまいます。その場合に民間の医療保険の給付金などが受け取れると助かりますね。新型コロナの自宅療養は医療保険の対象になるかどうか、診療機関で検査を受けることができない場合はどうなるかについて解説いたします。,https://konohoken.com/medical/article/page/2/,https://konohoken.com/medical/article/11117/,3
https://konohoken.com/medical/article/11679/,200,医療保険はいらない？入らないで後悔する前に確認しておきたい実際の加入率や必要性,医療保険はいらない？入らないで後悔する前に確認しておきたい実際の加入率や必要性,日本は公的医療保険（健康保険）をはじめとした社会保険が充実しており、現役世代だと医療費の自己負担額は医療費総額の3割です。本記事では、手厚い社会保険制度があるのに、民間の医療保険に加入する必要があるのか、民間の医療保険は不要なのか考えていきます。,https://konohoken.com/medical/,https://konohoken.com/medical/article/11679/,2
https://konohoken.com/medical/article/11987/,200,高齢者に民間の医療保険はいらない？公的医療保険制度でまかなえる金額とは,高齢者に民間の医療保険はいらない？公的医療保険制度でまかなえる金額とは,高齢者の医療費の自己負担額は現役世代と比べて抑えられており、民間の医療保険はいらないと言われています。本記事では2022年10月1日からの後期高齢者（75歳以上）の公的医療保険制度の自己負担割合見直しを踏まえ、高齢者に医療保険が必要かどうか、必要となる場合について解説いたします。,https://konohoken.com/medical/article/page/2/,https://konohoken.com/medical/article/11987/,3
https://konohoken.com/medical/article/12489/,200,不妊治療の健康保険適用の拡大範囲はどこまで？費用やメリット・デメリットも解説,不妊治療の健康保険適用の拡大範囲はどこまで？費用やメリット・デメリットも解説,2022（令和4）年4月から不妊治療に対する健康保険（公的医療保険）の適用範囲が拡大。不妊治療の費用に備えて民間の医療保険の利用を検討する人もいると思います。本記事では健康保険適用の不妊治療の概要と医療費、メリット・デメリット、不妊治療に対する保障がある民間の医療保険についてご紹介いたします。,https://konohoken.com/medical/article/page/2/,https://konohoken.com/medical/article/12489/,3
https://konohoken.com/medical/article/12670/,200,日帰り入院とは？通院や外来手術との違いは？民間医療保険の適用の注意点を解説,日帰り入院とは？通院や外来手術との違いは？民間医療保険の適用の注意点を解説,「日帰り入院」とは、同じ日（24時間以内）に入院して退院した入院のことです。「日帰り手術」の場合も、保険診療上、「日帰り入院」と扱いは変わりません。本記事では、「日帰り入院」と「通院」「外来手術」の意味や違い、民間の医療保険適用時（給付金受取時）の注意点などを含めて解説いたします。,https://konohoken.com/news/pressrelease-202505/,https://konohoken.com/medical/article/12670/,2
